Ad Title,Brand,Platform,Date of Release,View Count,Celebrity Featured,Ad Copy / Script,Ad Link,Source
Swisscom Werbespot 1983,Swisscom,YouTube,2021-04-04,1613125,Viola Tami,Coop – Für mich und dich.,http://fischer-favre.com/,Statista CH
Swatch Werbespot 1973,Swatch,YouTube,2023-05-25,6670764,Roger Federer,Ricola – Wer hat’s erfunden?,https://www.haas-isler.org/,Meta Ads Library
Coop Werbespot 2024,Coop,TikTok,2024-02-25,2615071,Bastian Baker,Coop – Für mich und dich.,http://www.baur.com/,Statista CH
Ricola Werbespot 2023,Ricola,Facebook,2020-07-18,4777670,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,https://www.graf.info/,YouTube Leaderboard
Swisscom Werbespot 2010,Swisscom,Facebook,2025-03-25,489346,,Frisch ab Hof – jetzt bei Migros.,https://wehrli.com/,SRF
UBS Werbespot 1985,UBS,TV,2021-03-27,4580355,Stress,Ricola – Wer hat’s erfunden?,https://www.graf.biz/,Statista CH
Swisscom Werbespot 1983,Swisscom,Facebook,2023-06-29,7669527,,Mit Swatch immer im Takt bleiben.,http://www.schmidt-meyer.com/,Statista CH
Swatch Werbespot 1999,Swatch,TikTok,2021-07-13,5205254,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://koch.com/,Statista CH
Swatch Werbespot 2001,Swatch,YouTube,2021-12-13,7423185,Stéphane Lambiel,"Nestlé – Qualität, der man vertraut.",https://isler.com/,SRF
Nestlé Werbespot 2017,Nestlé,Facebook,2025-02-18,5103108,Bastian Baker,Frisch ab Hof – jetzt bei Migros.,http://bucher.info/,Meta Ads Library
Swatch Werbespot 1998,Swatch,Instagram,2021-10-02,4821072,Michelle Hunziker,Galaxus – Fast alles für fast jeden.,https://www.schumacher-favre.org/,Horizont.ch
Migros Werbespot 1981,Migros,TV,2025-03-20,5036630,Stress,Frisch ab Hof – jetzt bei Migros.,http://www.probst-michel.com/,Statista CH
Ricola Werbespot 2010,Ricola,Facebook,2024-04-29,131097,,Ricola – Wer hat’s erfunden?,https://wagner.com/,SRF
SBB Werbespot 1986,SBB,TikTok,2023-01-30,7343427,Viola Tami,Emmi – So schmeckt die Schweiz.,https://www.eugster.biz/,YouTube Leaderboard
Swisscom Werbespot 1973,Swisscom,TV,2020-08-21,6357794,,UBS – Vermögen weitsichtig gestalten.,https://www.ritter-kohler.info/,SRF
Coop Werbespot 2025,Coop,Facebook,2021-02-17,8677278,Viola Tami,Mit Swatch immer im Takt bleiben.,https://blaser.com/,SRF
Ricola Werbespot 2017,Ricola,TikTok,2023-10-04,4520085,,Emmi – So schmeckt die Schweiz.,http://www.hofer-grob.com/,YouTube Leaderboard
Coop Werbespot 1971,Coop,Facebook,2024-05-18,4868602,Michelle Hunziker,Coop – Für mich und dich.,https://www.maurer.org/,Statista CH
Galaxus Werbespot 1971,Galaxus,Instagram,2024-03-02,8264323,Stress,UBS – Vermögen weitsichtig gestalten.,https://www.kunz.com/,SRF
Migros Werbespot 2012,Migros,YouTube,2024-03-31,8985319,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,http://www.stucki-isler.net/,YouTube Leaderboard
Coop Werbespot 1972,Coop,Instagram,2022-10-27,2107809,Bastian Baker,Galaxus – Fast alles für fast jeden.,https://schwab.com/,Meta Ads Library
SBB Werbespot 2023,SBB,Facebook,2020-12-26,257041,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,https://www.steinmann.com/,YouTube Leaderboard
UBS Werbespot 1996,UBS,Instagram,2023-05-29,8371693,Viola Tami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.kaser-ferrari.net/,Statista CH
Migros Werbespot 2017,Migros,YouTube,2020-11-13,2460947,Anna Rossinelli,Frisch ab Hof – jetzt bei Migros.,http://www.grob-ruegg.com/,SRF
Nestlé Werbespot 2014,Nestlé,TikTok,2024-05-14,7897754,Lara Gut-Behrami,Swisscom – Die Zukunft ist jetzt.,http://www.kagi-hasler.net/,YouTube Leaderboard
Ricola Werbespot 2016,Ricola,YouTube,2023-11-23,2056175,Viola Tami,UBS – Vermögen weitsichtig gestalten.,https://www.keller.info/,Statista CH
Emmi Werbespot 2003,Emmi,YouTube,2024-07-24,3351683,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://roos.com/,Meta Ads Library
Swatch Werbespot 2000,Swatch,Facebook,2023-06-06,7942696,,Emmi – So schmeckt die Schweiz.,http://www.blum-bieri.biz/,SRF
UBS Werbespot 1982,UBS,YouTube,2022-10-01,8749692,Michelle Hunziker,Coop – Für mich und dich.,http://www.hermann.com/,SRF
Emmi Werbespot 2003,Emmi,Instagram,2021-07-30,3344029,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.lehmann-stocker.net/,Meta Ads Library
SBB Werbespot 1978,SBB,Facebook,2024-04-30,7294023,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://walter-stadelmann.com/,Meta Ads Library
Swisscom Werbespot 1989,Swisscom,TikTok,2021-11-27,2017387,Bastian Baker,Emmi – So schmeckt die Schweiz.,http://www.probst.com/,YouTube Leaderboard
Migros Werbespot 1998,Migros,TikTok,2025-03-21,7983718,Roger Federer,Mit Swatch immer im Takt bleiben.,https://schnyder-steiger.net/,YouTube Leaderboard
UBS Werbespot 2007,UBS,Facebook,2024-02-01,2655741,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,https://egger.com/,Meta Ads Library
Galaxus Werbespot 2023,Galaxus,YouTube,2022-07-05,1012860,Anna Rossinelli,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://hirt-wirth.com/,YouTube Leaderboard
Swatch Werbespot 1980,Swatch,Facebook,2023-04-21,8194645,Lara Gut-Behrami,UBS – Vermögen weitsichtig gestalten.,https://schweizer.net/,SRF
Swatch Werbespot 1989,Swatch,Instagram,2021-11-06,7370481,,UBS – Vermögen weitsichtig gestalten.,http://www.graf.com/,Meta Ads Library
Nestlé Werbespot 1991,Nestlé,Facebook,2025-03-08,4215984,Anna Rossinelli,Frisch ab Hof – jetzt bei Migros.,http://kaufmann-forster.com/,Statista CH
Emmi Werbespot 2008,Emmi,Instagram,2020-08-04,8232379,,UBS – Vermögen weitsichtig gestalten.,https://keller.net/,Horizont.ch
Swisscom Werbespot 1981,Swisscom,Instagram,2024-11-01,5440463,,Galaxus – Fast alles für fast jeden.,https://www.kunz.com/,SRF
Galaxus Werbespot 2001,Galaxus,Facebook,2023-01-08,1165557,,Ricola – Wer hat’s erfunden?,http://www.schafer.com/,YouTube Leaderboard
Emmi Werbespot 2002,Emmi,Instagram,2022-10-06,6169129,Bastian Baker,Galaxus – Fast alles für fast jeden.,http://stucki-bucher.info/,Meta Ads Library
Swatch Werbespot 1972,Swatch,Facebook,2021-06-26,324067,Viola Tami,Mit Swatch immer im Takt bleiben.,http://kung.com/,SRF
Galaxus Werbespot 2000,Galaxus,Instagram,2023-05-04,1072698,Stéphane Lambiel,Ricola – Wer hat’s erfunden?,http://schurch.com/,Statista CH
SBB Werbespot 2009,SBB,TV,2024-10-10,2595897,,Mit Swatch immer im Takt bleiben.,http://arnold.net/,SRF
UBS Werbespot 2000,UBS,Instagram,2021-01-15,1863280,Viola Tami,Coop – Für mich und dich.,https://www.hug-schumacher.org/,Horizont.ch
Coop Werbespot 2004,Coop,Facebook,2020-10-10,3007061,Roger Federer,Frisch ab Hof – jetzt bei Migros.,https://tobler.com/,YouTube Leaderboard
Coop Werbespot 1996,Coop,Facebook,2023-06-21,1666810,Stress,Frisch ab Hof – jetzt bei Migros.,http://jost-hofstetter.info/,Horizont.ch
Nestlé Werbespot 2008,Nestlé,TV,2021-01-16,8831818,,Mit Swatch immer im Takt bleiben.,http://lehmann.com/,Horizont.ch
Ricola Werbespot 1981,Ricola,Instagram,2023-11-26,3713113,Roger Federer,Mit Swatch immer im Takt bleiben.,https://www.schuler.com/,Meta Ads Library
Migros Werbespot 1990,Migros,TV,2024-05-02,1351452,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,https://www.wenger.com/,Meta Ads Library
UBS Werbespot 1997,UBS,TV,2022-08-16,6201944,,Frisch ab Hof – jetzt bei Migros.,https://www.mayer.com/,Horizont.ch
Ricola Werbespot 1983,Ricola,YouTube,2021-11-17,1190916,,"Nestlé – Qualität, der man vertraut.",https://michel.org/,Meta Ads Library
SBB Werbespot 1990,SBB,YouTube,2024-07-02,1708275,,UBS – Vermögen weitsichtig gestalten.,https://www.zbinden.com/,Horizont.ch
Nestlé Werbespot 1987,Nestlé,Facebook,2022-11-07,8838037,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,https://www.steiger.com/,Horizont.ch
Swisscom Werbespot 2003,Swisscom,TikTok,2022-05-19,6975641,,Coop – Für mich und dich.,http://www.moser-bernasconi.org/,Horizont.ch
UBS Werbespot 2020,UBS,TV,2023-05-17,7175129,,Coop – Für mich und dich.,https://senn-stockli.info/,YouTube Leaderboard
Swisscom Werbespot 2017,Swisscom,TV,2021-04-25,8477339,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.fehr-schmid.com/,YouTube Leaderboard
Swatch Werbespot 1979,Swatch,TV,2023-01-07,5921017,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.fehr-baur.com/,Horizont.ch
UBS Werbespot 1994,UBS,TV,2023-11-13,7234069,Anna Rossinelli,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.hodel-ritter.com/,Horizont.ch
SBB Werbespot 2004,SBB,TikTok,2021-12-12,3599118,,Emmi – So schmeckt die Schweiz.,http://www.weibel.com/,Horizont.ch
Ricola Werbespot 1991,Ricola,TV,2022-11-10,7517800,Anna Rossinelli,Emmi – So schmeckt die Schweiz.,https://roos.com/,Meta Ads Library
Migros Werbespot 1979,Migros,TikTok,2020-05-29,283509,Bastian Baker,Ricola – Wer hat’s erfunden?,http://wolf-meyer.biz/,YouTube Leaderboard
Ricola Werbespot 1993,Ricola,Instagram,2021-09-07,3732641,Roger Federer,UBS – Vermögen weitsichtig gestalten.,http://www.naf.com/,SRF
Migros Werbespot 2024,Migros,TikTok,2025-01-18,8587712,Bastian Baker,Ricola – Wer hat’s erfunden?,http://bianchi-buhler.com/,Horizont.ch
Galaxus Werbespot 1971,Galaxus,YouTube,2024-05-17,643110,Michelle Hunziker,Galaxus – Fast alles für fast jeden.,https://kalin.org/,SRF
Swisscom Werbespot 2005,Swisscom,Instagram,2023-03-17,6168628,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,http://wegmann.com/,YouTube Leaderboard
SBB Werbespot 1978,SBB,Instagram,2021-07-05,1551912,Bastian Baker,Mit Swatch immer im Takt bleiben.,http://furrer.com/,Statista CH
Galaxus Werbespot 1998,Galaxus,YouTube,2021-04-01,5457428,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://www.wenger-lustenberger.com/,YouTube Leaderboard
Emmi Werbespot 1983,Emmi,YouTube,2021-03-19,5049762,,Frisch ab Hof – jetzt bei Migros.,http://www.buhlmann-haas.com/,Horizont.ch
Nestlé Werbespot 1974,Nestlé,YouTube,2022-11-12,5620127,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.schumacher.org/,Statista CH
Nestlé Werbespot 1983,Nestlé,Facebook,2021-11-14,201837,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,https://www.ernst.com/,Meta Ads Library
Ricola Werbespot 2009,Ricola,YouTube,2023-04-04,5367242,,Ricola – Wer hat’s erfunden?,https://www.wolf.com/,Horizont.ch
Swisscom Werbespot 2004,Swisscom,TikTok,2025-02-23,3714361,Anna Rossinelli,Swisscom – Die Zukunft ist jetzt.,http://www.widmer.com/,Meta Ads Library
Nestlé Werbespot 2018,Nestlé,TikTok,2021-12-05,8477953,Stress,Coop – Für mich und dich.,https://www.aebi.com/,YouTube Leaderboard
Nestlé Werbespot 2004,Nestlé,TV,2024-05-02,2493236,Bastian Baker,Swisscom – Die Zukunft ist jetzt.,https://www.steinmann-brunner.com/,SRF
Coop Werbespot 1994,Coop,TikTok,2023-07-12,837302,Stress,Ricola – Wer hat’s erfunden?,https://www.giger.com/,Statista CH
Ricola Werbespot 1978,Ricola,TV,2024-04-05,8429194,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,http://www.widmer-kalin.com/,YouTube Leaderboard
Swisscom Werbespot 2007,Swisscom,TikTok,2020-08-23,3333709,Stress,Galaxus – Fast alles für fast jeden.,http://buhler-knecht.com/,Statista CH
Galaxus Werbespot 2001,Galaxus,TikTok,2022-12-14,8805418,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,https://www.lang.com/,YouTube Leaderboard
Coop Werbespot 1974,Coop,TV,2024-05-05,5435946,Bastian Baker,Mit Swatch immer im Takt bleiben.,https://www.steinmann.com/,Meta Ads Library
Coop Werbespot 1996,Coop,TV,2024-01-09,7115832,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.kuhn.org/,SRF
SBB Werbespot 1976,SBB,Instagram,2021-09-25,416123,Anna Rossinelli,"Nestlé – Qualität, der man vertraut.",http://iten.org/,YouTube Leaderboard
UBS Werbespot 1997,UBS,TV,2021-05-05,2456428,,Galaxus – Fast alles für fast jeden.,http://muller.org/,Meta Ads Library
SBB Werbespot 2010,SBB,Instagram,2022-08-15,2627098,Stéphane Lambiel,Coop – Für mich und dich.,https://steiger-schumacher.biz/,Meta Ads Library
Migros Werbespot 2002,Migros,TikTok,2024-08-24,2487610,Stéphane Lambiel,"Nestlé – Qualität, der man vertraut.",https://www.brunner-burri.com/,Meta Ads Library
UBS Werbespot 2003,UBS,Instagram,2024-07-11,7560780,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,http://www.braun.com/,Meta Ads Library
UBS Werbespot 1974,UBS,TikTok,2024-07-14,3564677,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,http://www.schumacher-stettler.com/,Horizont.ch
Swatch Werbespot 1980,Swatch,TikTok,2022-11-15,8113837,Bastian Baker,Mit Swatch immer im Takt bleiben.,http://www.weibel.info/,YouTube Leaderboard
Migros Werbespot 2023,Migros,TikTok,2024-04-05,8848222,Viola Tami,Frisch ab Hof – jetzt bei Migros.,http://muller.com/,SRF
Swisscom Werbespot 2006,Swisscom,Instagram,2023-03-22,3377121,Roger Federer,Mit Swatch immer im Takt bleiben.,http://www.buhlmann-knecht.info/,SRF
Migros Werbespot 1991,Migros,YouTube,2023-07-02,1127325,Stress,Emmi – So schmeckt die Schweiz.,https://bar.net/,SRF
UBS Werbespot 2014,UBS,YouTube,2022-11-16,4917261,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,http://egli-hotz.biz/,YouTube Leaderboard
Nestlé Werbespot 2003,Nestlé,YouTube,2021-03-24,5302472,,Galaxus – Fast alles für fast jeden.,https://schaub-favre.net/,Horizont.ch
Swatch Werbespot 1973,Swatch,Facebook,2023-08-17,3346572,Lara Gut-Behrami,Ricola – Wer hat’s erfunden?,https://kern.com/,Statista CH
Swatch Werbespot 2022,Swatch,YouTube,2022-09-19,4160551,Roger Federer,Ricola – Wer hat’s erfunden?,https://www.schnyder.com/,SRF
UBS Werbespot 1994,UBS,TV,2023-04-07,2644111,Stress,Frisch ab Hof – jetzt bei Migros.,http://bosshard-luscher.com/,SRF
UBS Werbespot 1994,UBS,Instagram,2023-10-20,3972858,Anna Rossinelli,Ricola – Wer hat’s erfunden?,https://www.gross.com/,SRF
Migros Werbespot 2010,Migros,Instagram,2021-01-07,6505644,,Frisch ab Hof – jetzt bei Migros.,http://iten.com/,Horizont.ch
Ricola Werbespot 2006,Ricola,Facebook,2023-01-27,5744220,Stéphane Lambiel,Emmi – So schmeckt die Schweiz.,http://leunberger.biz/,YouTube Leaderboard
Coop Werbespot 1988,Coop,TikTok,2020-06-21,3825608,Viola Tami,Emmi – So schmeckt die Schweiz.,https://www.kern-scherrer.biz/,YouTube Leaderboard
Galaxus Werbespot 1991,Galaxus,TV,2025-03-02,5250913,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,http://stucki.com/,SRF
Emmi Werbespot 1992,Emmi,Facebook,2024-07-10,3478811,,Swisscom – Die Zukunft ist jetzt.,https://www.hoffmann.com/,Horizont.ch
Swatch Werbespot 2003,Swatch,Facebook,2020-12-09,2327095,,"Nestlé – Qualität, der man vertraut.",http://baumgartner-hoffmann.org/,Horizont.ch
Swisscom Werbespot 1997,Swisscom,Facebook,2022-03-21,2661604,Viola Tami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.iten.org/,Meta Ads Library
Swatch Werbespot 2024,Swatch,YouTube,2024-10-24,3099276,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://jenni.com/,YouTube Leaderboard
Migros Werbespot 2004,Migros,TV,2022-11-06,6909659,Anna Rossinelli,"Nestlé – Qualität, der man vertraut.",https://lehmann.com/,Statista CH
Ricola Werbespot 2012,Ricola,Facebook,2024-09-06,1801327,Michelle Hunziker,Swisscom – Die Zukunft ist jetzt.,https://www.senn.net/,YouTube Leaderboard
Migros Werbespot 1982,Migros,TikTok,2025-03-16,4487211,,Mit Swatch immer im Takt bleiben.,https://www.wegmann.net/,Horizont.ch
Galaxus Werbespot 2025,Galaxus,TikTok,2023-12-27,3905376,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,http://www.mayer-ernst.com/,Meta Ads Library
UBS Werbespot 1980,UBS,TV,2022-11-07,2259600,Lara Gut-Behrami,Ricola – Wer hat’s erfunden?,https://berger-siegrist.com/,Horizont.ch
Emmi Werbespot 1998,Emmi,Instagram,2022-07-27,3096613,,Emmi – So schmeckt die Schweiz.,https://www.stockli-schuler.com/,Statista CH
Emmi Werbespot 1997,Emmi,Facebook,2022-04-29,3252361,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,http://www.bader.com/,Meta Ads Library
Nestlé Werbespot 2001,Nestlé,Instagram,2024-06-05,6939728,Roger Federer,UBS – Vermögen weitsichtig gestalten.,https://battig.com/,YouTube Leaderboard
SBB Werbespot 1979,SBB,Facebook,2020-07-18,7379982,Lara Gut-Behrami,Mit Swatch immer im Takt bleiben.,https://schaller.com/,Statista CH
UBS Werbespot 2019,UBS,Facebook,2024-06-06,7183194,Stress,Emmi – So schmeckt die Schweiz.,http://www.huber.com/,Meta Ads Library
Galaxus Werbespot 1974,Galaxus,Instagram,2023-10-05,6622751,Viola Tami,Mit Swatch immer im Takt bleiben.,https://www.vogt-eichenberger.com/,Horizont.ch
Galaxus Werbespot 1977,Galaxus,TikTok,2025-02-25,656123,,Ricola – Wer hat’s erfunden?,http://bolliger-graf.org/,Meta Ads Library
